SubjId,Day,ActType,frequency,DietType,frequency,HoursSleep,slpType,Morningness,Eveningness,Lark,Owl
059,12.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[3, 2, 8, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 2, 2, 1, 0, 1, 3, 1, 1]",10.22,4,1,0,1,0
059,12.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 6, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 2, 1, 0, 1, 4, 1, 1]",8.187778,2,1,1,0,0
059,12.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 6, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 2, 1, 0, 1, 3, 1, 1]",6.855556,0,1,0,1,0
059,12.15.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 3, 6, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1]",8.345556,2,1,0,1,0
060,12.1.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 4, 1, 0, 1, 1, 0, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",8.657778,2,1,0,1,0
060,12.2.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 4, 1, 0, 1, 1, 0, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",9.22,3,1,0,1,0
060,12.3.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 1, 0, 1, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 0, 0, 1, 0, 1, 2, 0]",8.553333,2,1,0,1,0
060,12.4.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 1, 1, 1, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",8.022222,2,1,0,1,0
060,12.5.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 1, 1, 3, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",10.605556,4,0,0,0,0
060,12.6.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 1, 1, 4, 1, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",9.032222,3,0,1,0,1
060,12.7.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 1, 1, 3, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",7.94,1,1,0,1,0
060,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 3, 2, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 4, 1, 1, 0, 1, 1, 1, 1, 0]",7.761111,1,1,1,0,0
060,12.9.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 1, 2, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 4, 1, 1, 0, 1, 1, 2, 1, 0]",7.876667,1,1,0,1,0
060,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 3, 2, 1, 2, 1, 3, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",8.563333,2,1,1,0,0
060,12.11.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 2, 2, 1, 1, 1, 3, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0]",7.188889,1,1,1,0,0
060,12.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[4, 2, 2, 1, 2, 1, 3, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 0]",7.948889,1,0,1,0,1
060,12.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[5, 2, 1, 1, 2, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 0]",7.157778,1,0,1,0,1
060,12.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[3, 2, 4, 1, 4, 1, 3, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 1, 1, 2, 0, 2, 1, 2, 1, 1]",8.865556,2,1,0,1,0
061,11.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 0, 1, 0, 3, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",9.303333,3,1,0,1,0
061,11.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 0, 7, 0, 1, 2, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 2, 1, 2, 1, 0]",7.292222,1,0,1,0,1
061,11.15.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 7, 1, 2, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 2, 1, 2, 2, 0]",5.574444,0,0,1,0,1
061,11.16.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 7, 1, 2, 2, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",7.292222,1,1,0,1,0
061,11.17.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 1, 10, 1, 1, 2, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 2, 1, 4, 1, 1]",7.438889,1,1,0,1,0
061,11.18.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 10, 1, 2, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 3, 1, 3, 1, 2]",7.698889,1,1,0,1,0
061,11.19.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 6, 1, 3, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 3, 1, 3, 1, 1]",7.772222,1,1,0,1,0
061,11.20.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 12, 1, 5, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",8.115556,2,1,0,1,0
061,11.22.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 3, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 1, 2, 1, 3, 1, 1]",7.125556,1,1,1,0,0
061,11.23.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 2, 2, 9, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 1, 2, 1, 3, 1, 1]",7.72,1,1,0,1,0
061,11.25.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 4, 1, 7, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1]",8.344444,2,0,1,0,1
063,12.2.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 0, 2, 1, 2, 0, 0, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",9.344444,3,0,0,0,0
063,12.3.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 0, 4, 1, 1, 0, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 4, 0, 0, 1, 1, 1, 1, 2]",9.011111,3,0,1,0,1
063,12.4.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 4, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 3, 1, 0, 1, 1, 1, 1, 1]",8.595556,2,0,1,0,1
063,12.5.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 2, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2]",10.001111,4,1,0,1,0
063,12.6.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 6, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 2]",7.886667,1,0,1,0,1
063,12.7.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 2, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",6.751111,0,1,1,0,0
063,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 1, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 2, 1, 0, 1, 1, 1, 1, 1]",8.022222,2,0,1,0,1
063,12.9.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 1, 1, 1, 0, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 0, 1, 1, 1, 0, 1, 1, 3, 1, 1]",5.782222,0,1,1,0,0
063,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 1, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1]",8.115556,2,0,1,0,1
063,12.11.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 3, 1, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[2, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1]",8.427778,2,0,1,0,1
063,12.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 4, 1, 1, 1, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1]",7.927778,1,1,1,0,0
063,12.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 2, 1, 1, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1]",8.574444,2,0,1,0,1
063,12.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 1, 1, 1, 1, 2, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1]",8.595556,2,1,1,0,0
063,12.15.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 1, 1, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 2, 2, 1, 1, 2, 2, 3, 1, 1]",6.918889,0,1,1,0,0
064,12.2.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 1, 0, 0, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9.646667,3,0,1,0,1
064,12.3.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 1, 0, 1, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0]",7.761111,1,1,1,0,0
064,12.4.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 0, 0, 3, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 2, 0, 0, 1, 2, 2, 0, 0]",6.751111,0,1,1,0,0
064,12.5.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 3, 2, 1, 1, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 2]",6.344444,0,0,1,0,1
064,12.6.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 2, 1, 3, 1, 1, 1]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 1]",8.386667,2,0,1,0,1
064,12.7.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 2, 1, 3, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 0, 1, 1, 1, 2, 0, 1]",6.81,0,1,1,0,0
064,12.8.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 1, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 2, 0, 1, 1, 1, 2, 1, 1]",8.251111,2,1,0,1,0
064,12.9.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 1, 1, 2, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 2, 0, 1, 1, 2, 1, 2, 2]",9.397778,3,1,0,1,0
064,12.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 1, 1, 1, 1, 1, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 0, 1, 1, 2, 3, 2, 2]",7.22,1,1,1,0,0
064,12.11.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 1, 1, 1, 1, 2, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 1, 0, 1, 1, 2, 5, 2, 1]",6.146667,0,1,0,1,0
064,12.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 4, 1, 1, 7, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 1, 2, 0, 1, 1, 2, 1, 2, 2]",13.156667,4,0,0,0,0
064,12.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 1, 1, 1, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 2, 0, 1, 1, 1, 3, 2, 2]",9.917778,3,0,1,0,1
064,12.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 3, 1, 1, 1, 1, 1, 5]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 1, 1, 2, 0, 1, 1, 1, 2, 2, 2]",7.187778,1,1,1,0,0
065,11.10.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 1, 0, 0, 0, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0]",8.937778,2,1,0,1,0
065,11.11.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 4, 0, 0, 0, 1, 2, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 3, 0, 1, 0, 0, 0, 0, 4, 1, 0]",8.47,2,1,0,1,0
065,11.12.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 2, 1, 0, 1, 1, 2, 5]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 3, 0, 3, 0, 0, 0, 0, 4, 1, 1]",9.292222,3,1,0,1,0
065,11.13.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 2, 1, 3, 3, 1, 1, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 1]",7.813333,1,1,0,1,0
065,11.14.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 6, 1, 2, 3, 2, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 1]",8.636667,2,0,1,0,1
065,11.15.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[2, 2, 8, 2, 3, 1, 2, 2]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 0, 1, 1, 0, 1, 1, 2, 1, 1]",8.834444,2,1,1,0,0
065,11.16.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 1, 3, 1, 1, 1, 2, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 0, 2, 1, 0, 1, 1, 2, 1, 1]",7.975556,1,1,0,1,0
065,11.17.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 3, 1, 1, 1, 2, 4]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 0, 1, 1, 0, 1, 1, 2, 2, 1]",8.262222,2,1,0,1,0
065,11.18.2014,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[1, 3, 1, 1, 1, 1, 2, 3]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[1, 1, 0, 4, 1, 1, 1, 1, 3, 1, 1]",7.115556,1,1,1,0,0
066,1.6.2015,"['transportation1', 'transportation3', 'transportation2', 'social', 'entertainmentRelax', 'sport', 'others', 'workStudy']","[0, 0, 4, 1, 1, 0, 0, 0]","['caffeineD', 'dairyP', 'grainP', 'snacks', 'alcoholD', 'seafood', 'fruitP', 'meatP', 'compositeP', 'vegetables', 'starchyP']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",6.375556,0,1,1,0,0
